A,B,C,Y
94.63945807623236,230.07424195994037,33.94296503522476,2090.5333613815797
37.80597326414383,210.6001201241592,18.04782707598694,1768.7277544209592
142.29685135040467,244.37703190424918,15.368310429208062,2287.3715212190336
142.85893210516548,182.97836573070052,13.502607959740729,1791.013892697253
96.43474388856158,211.24087514917926,24.85160050643679,1932.3063700589607
109.17507095255301,148.85676495953152,25.355105742982946,1448.55331813943
111.69665644878758,248.9915331159264,13.401592294133614,2233.382144764706
86.51241726362096,213.46036285892902,21.011130679989865,1925.425731654436
119.13983657352833,163.41233584391898,30.072321484892505,1623.4725830690343
99.58466568109388,200.08437427704632,19.74051129239524,1832.7640867845353
77.0691509723096,193.77406200602928,29.489209463153983,1772.9085507224254
64.85810694369454,203.044687863572,7.958298504049283,1815.0322582168294
72.5428947754704,171.74800480416388,20.68499787865923,1582.1237942400344
71.07292445044837,137.08516524199672,20.70581957189904,1243.8151899899053
79.96856036349938,180.7125278668236,11.769087873007555,1597.5445427790255
84.56646611531706,212.50208453287271,22.39506236697312,1928.7248307996674
87.71545235330862,230.11528333924005,12.711619407411511,2064.308440493743
108.3337280030695,214.49539825083224,23.619682039581242,1978.164090048038
90.57179015596925,222.42260430791703,12.32498150676113,1955.0545693342538
112.25426179415187,206.7362856127286,8.952625255539077,1876.681499455707
85.43052311456812,149.33182163334368,21.40741099709622,1408.8623978843943
92.29402382294451,198.03502905841862,21.478103382606896,1838.954650230968
95.38162476720021,209.36082696040808,18.433012169612216,1877.6818847593365
57.69980490259891,199.4171086852594,21.901766713955162,1792.6617128195712
135.71991860126548,165.34202121408433,24.301638531872616,1651.2830326485619
107.36558041995582,194.8968530810014,16.987979267134836,1820.6303192546018
74.84857724762225,173.89111235348787,19.59320026483523,1552.136753047789
77.59861401236896,187.47528216734838,16.1184167490353,1718.1472989870506
98.65718225142484,206.61515422405355,8.392816810435084,1910.2919251729086
92.76624846202472,197.26337254374107,29.763805960922216,1811.644072431486
123.60743675501737,166.43634532563132,22.364270911623127,1624.8139569094121
127.95959160931464,181.96507138962642,30.135950318331613,1767.352295206509
75.13283865149965,147.46649838821966,18.842652842675147,1372.1085259774006
114.10332741763783,167.79356516637947,19.80769926463784,1612.0610617664374
73.4262198104756,170.07440923709015,19.24789359565641,1522.041542653389
102.40067879565618,156.87635645320557,21.6107716330282,1516.6924286041278
110.12835307280912,154.0753411187606,19.262898180749687,1514.3488575564966
95.6219780707979,174.87396677519578,20.192394756544996,1654.51929758088
105.20900837747533,210.63885509110185,24.11583105678171,1986.70055018984
117.97399723459635,201.17656141883847,26.192650805022534,1891.1199480511386
93.17979760309663,201.9361865062308,18.545612613816186,1853.48956401615
105.09150670147683,195.63195444567006,23.583597626610675,1791.5756224482
124.0139895127585,192.32437337290432,22.96145529165001,1795.255691178205
104.7064681704828,238.06658577547134,22.67286309435135,2153.16900667922
94.45388235254545,186.78585656805458,11.829148883694426,1717.3234296997935
114.99411848587039,176.07769322721424,14.570000008159512,1708.867884383112
75.80839807516921,185.61780548607575,20.58239562637817,1662.565289856099
87.7811152211327,171.85789992314633,21.28716645390786,1573.218508281747
91.1225109148458,202.49870567102286,14.659877067470038,1849.36180987612
77.51443872379774,216.48797084798647,22.28185202324136,1943.8090546305264
117.8139373276699,191.8503301535932,9.51275677985192,1835.3246050521118
117.93584291737236,188.58805231417844,15.130419291563388,1813.0731351228926
123.53390218518356,191.969209964846,16.755365490243005,1813.4628047922267
99.58496284724394,212.60168417975459,17.47154907742138,1968.0447213587474
117.63071676959008,215.51183370362784,24.349521140952422,2021.0145620866583
112.60328004625723,197.10249561057296,20.166220226759688,1831.6158019310603
130.0241539658898,192.49802462882207,25.67506701345313,1870.5158489807663
71.42317622837035,115.86124771541515,18.2771801222358,1176.6429259827928
111.91797469131973,177.11384000274066,25.991915223283375,1682.9760146603749
109.27094783416146,206.4925688631555,19.094222418311013,1902.8896034901554
87.57881228691295,197.49895960377884,17.97128573435009,1789.4448910695921
101.727921935033,151.11165591687376,33.25512484865287,1517.2073365216438
79.68036000391024,232.98163975157385,15.547988864714506,2097.9767940644733
102.74506887917336,182.7992899745411,17.006718802298526,1758.682958141827
114.95420278696665,184.0868916235073,12.710787963094408,1746.3516159166766
119.44507906329886,267.89334924986156,18.44413460131638,2430.6715901633684
112.12921749501523,188.53364870643836,25.382667201020205,1804.658955948784
