A,B,C,Y
143.83415418080352,198.54629019987996,18.84782118146058,1961.9173650684959
87.70047268567282,201.72220844990548,17.57182707045287,1805.712127420875
82.11127204313848,214.39586229698548,12.9839872985387,1920.038430234522
119.86509134292135,205.45965744143106,10.646368900864989,1929.322872333641
88.58084054113996,174.8500780293545,16.24345034419831,1641.7746933484134
93.85132335695192,186.43613127449757,23.612999509623503,1707.7692316947036
85.15575937703032,234.6627117573508,25.892988735464257,2086.1415730912067
71.82075444867027,186.76803352605197,23.935314906751707,1632.2112216528524
123.77144874137961,162.60918648034854,15.978674527492313,1570.3103762370704
72.69884484987756,189.59300317355644,10.09417837090224,1691.2743859583402
76.27671164520757,229.47432286443743,12.6452171791734,2052.9763954027476
130.8049221519893,179.17941929476524,24.06244095841157,1722.2757465659308
125.22048175375905,258.10168896210155,23.871615890577186,2372.2827121952573
105.94693330657665,223.98302557088732,23.76609251169834,2045.9941484084688
64.47619896464674,239.1489262077736,21.937191103910138,2106.6400735214384
63.93754887943815,218.72871049909884,16.80999974643764,1919.1370322553846
101.43052560734817,131.06137679179028,28.88105814626855,1281.546898309718
94.74197188938098,214.12065477370294,16.105722394468085,1954.2942730681425
78.34044020606638,215.64417090528838,20.108297407130554,1882.7430740690438
100.26813075905534,153.48662278945682,16.35772611180673,1430.9360325105301
87.04602665065987,212.26381709778047,24.89926023849059,1915.5220458257959
108.30064193259479,223.09906842093483,22.184669598619468,2046.6912274059578
89.28253551438362,286.3379937634185,19.73367943289773,2486.031640132398
97.13505519158036,168.75057127630654,21.53649648994085,1632.8318594073523
99.3729322436964,208.85210288616008,22.274383111722607,1913.4154768256624
83.50753341216826,146.6636628880139,18.456259200643327,1356.767363526348
101.64784972677427,163.42278511867536,14.126339108498776,1559.1527428264635
114.88456146176692,216.5565971936014,20.26311987098548,1995.5556413409556
119.18229177461197,171.6651295752812,25.467833530807923,1689.9884934740867
124.05781891248478,181.41278195129937,18.454072637778612,1718.3975670060308
113.7304007106411,174.24822281395026,17.344738533161483,1680.6008071132785
88.52469082421047,173.6239182362533,13.715792521993736,1610.4784339721084
84.84499661258056,214.76329458560772,12.016754366846104,1928.0529865441422
82.8398964912644,177.07107152858117,17.11013971460737,1679.7759055958936
111.2789053002304,169.7663780524323,15.385460948754336,1602.2528405446876
55.37991548048439,222.2793388682974,19.088084674019345,1895.251611855438
115.8220389674955,163.9989510688794,14.572635465867705,1630.7032191198152
121.01305814755483,203.65769323483934,15.705043683343948,1865.984451920883
96.9360851471661,239.71474053549065,16.850154840884617,2157.717938805088
96.8097481737208,182.16438417266505,13.974398985571431,1719.127212658692
89.09336544561535,255.15984274221333,22.802477758499837,2261.8181944308403
119.54507416468608,235.13459270982437,31.793851790465553,2212.4107501625244
